famid,year_long,interview_num,dateint,state_temp,age,sex,num_child_below_18,dep,race,mar_status,mar_status_reported,educ_cat,num_dep_away,emp_status,wkswkd_per_yr_cat,wkswkd_per_yr_unemp,hrswkd_per_wk_cat,hrswkd_per_wk_unemp,earn_per_yr_cat,earn_per_hr,inc_per_yr,fam_inc_per_yr,tax_inc,mtr,tp,fdexp,eoexp,stamps,fdstd,accstamps,accfdexp,acceoexp,stampssvdlm,stampsinc,stampsmths,stampssvdly,eoexp_unit_usestamps,eoexp_amount_usestamps,eoexp_unit_nostamps,eoexp_amount_nostamps,fdexp_nonzero_usestamps,fdexp_unit_usestamps,fdexp_amount_usestamps,fdexp_unit_nostamps,fdexp_amount_nostamps,stamps_amount,stamps_unit,nonhs_years,college_years,hs_cat,earn_per_yr_reported,int_mth,int_day,int_yr,emp_status_first,emp_status_wife,state_fips_temp,sippst,state_string,state_short,st,edu_yrs,has_hs,edu_yrs_missing,female,white,black,mardum,wg_psid,anwg,qwg,cpiah,cpiaway,cpi,cpi_norm,fdexp_amount,fdexp_unit,eoexp_amount,eoexp_unit,food_home_zel,fdcons,miss,fdcons_prev,fdcons_prev2,lnfdcons,lnfdcons_prev,lnfdcons_prev2,dlnfdcons,dlnfdcons_alt,test,d2lnfdcons,d2lnfdcons_alt,d2lnfdcons_alt2,lnfdstd,dlnfdstd,dlnfdstd_alt,d2lnfdstd,empl,unempl,f_unemp,unemploy,unemploy_original,spwork_available,spwork_yn_original,year_st,mth,mth_st,numdig_mth,zero,month,day_st,nndate_psid,start,calc_year,calc_month,calc_day,kids,year_short,cat,taxinc,tao,tao_sched,tti,iui1,min,max,tao_sipp,annwg,bpw,hq1w,hq2w,part,empcens,tenure,waitper,retro,wba_min,wba_max,pbpw,dur_min,dur_max,spwork_yn,nndate_sipp,wba,maxdur,elig,elig_min,elig_ch,iui1_gruber,state,repl4,sstax,mcaretax,ssmax,mcaremax,tao1,repl4a,state_fips_excluded_chetty,year,nndate,unemp_rate,state_abbrev,region,u0m1,u0c1,rwg,female_orig,repl4a_orig,rwgtax,dlnfdcons_ALT,wgt,reprate_u0c1,reprate_u0m1
23934,1985,,505,42,37,1,4,6,2,1,1,6,0,3,0,50,0,43,42000,19.530001,42000,51000,51000,33,9211,3640,0,0,1853,0,0,0,0,,0,0,,,,,,,,,,,,0,2,1,,,,,,1,48,Texas,Texas,TX,Texas,14,1,0,0,0,1,1,838.69232,43612,10903,1.0146341,1.0413064,107.6,1.0356112,,,,,3640,3587.5,0,5096,4564.0347,8.1852112,8.536211,8.4259624,-.35099983,-.35099983,-.35099983,.50089455,-.4612484,.50089455,7.5245614,0,0,.049483776,0,1,0,1,1,1,1,85,5,5,1,0,5,5,850505,,85,5,5,4,85,2,,.33000001,,53500,189,29,189,.1,43612,43612,10903,10903,1,0,0,1,4,29,189,.27000001,12,26,0,19850504,189,26,1,,1,189,42,.22535081,.07,.0145,37800,,.33000001,-.3763355,0,1985,850505,8.9282017,TX,7,-.010428790103111,.2029430881137573,.77945387,0,.22535081,.52223408,-.35099983,1,-.076374687,.0039247242
16358,1985,,624,42,56,1,0,2,1,1,1,4,0,3,0,30,0,20,3000,3.95,3000,3217,3000,0,0,1560,0,0,669,0,0,0,0,,7,973,,,,,,,,,,,,0,0,1,,,,,,6,48,Texas,Texas,TX,Texas,12,1,0,0,1,0,1,157.69231,8200,2050,1.0146341,1.0413064,107.6,1.0356112,,,,,1560,1537.5,0,1160,1886.0417,7.337913,7.0561752,7.5422354,.2817378,.2817378,.2817378,.33749771,.76779795,.33749771,6.505784,-.050994396,-.050994396,-.050994396,0,1,1,1,1,1,0,85,6,6,1,0,6,24,850624,,85,6,24,0,85,2,,0,,8200,82,29,189,.1,8200,8200,2050,2050,1,0,0,1,4,29,189,.27000001,12,26,0,19850624,82,26,1,,1,82,42,.51999998,.07,.0145,37800,,0,-.042546533,0,1985,850624,8.9282017,TX,7,-.010428790103111,.2029430881137573,.14655419,0,.55913979,.13629539,.2817378,1,-.0086345244,.00044370885
22452,1985,,603,42,30,1,0,2,2,1,1,6,0,3,0,37,0,40,27000,20.950001,31000,40351,39250,33,7049,2080,0,0,801,0,0,0,0,,0,0,,,,,,,,,,,,0,2,1,,,,,,1,48,Texas,Texas,TX,Texas,14,1,0,0,0,1,1,711.53845,37000,9250,1.0146341,1.0413064,107.6,1.0356112,,,,,2080,2050,0,3276,1841.2246,7.6255951,8.0943785,7.5181861,-.46878338,-.46878338,-.46878338,.30192041,-1.0449758,.30192041,6.6858611,0,0,0,0,1,0,1,1,1,1,85,6,6,1,0,6,3,850603,,85,6,3,0,85,2,,.33000001,,52300,189,29,189,.1,37000,37000,9250,9250,1,0,0,1,4,29,189,.27000001,12,26,0,19850604,189,26,1,,1,189,42,.26562163,.07,.0145,37800,,.33000001,-.30507553,0,1985,850603,8.9282017,TX,7,-.010428790103111,.2029430881137573,.66128111,0,.2966108,.39676869,-.46878338,1,-.061912969,.0031815686
14335,1985,,601,42,34,2,1,2,2,3,3,3,0,3,0,22,0,18,1090,2.78,1090,7310,1090,0,-109,2400,300,732,766,0,0,0,61,,12,792,,,,,,,,,,,,0,0,2,,,,,,0,48,Texas,Texas,TX,Texas,10,1,0,1,0,1,0,73.07692,3799.9998,949.99994,1.0146341,1.0413064,107.6,1.0356112,,,,,3132,3374.9265,0,4760,5988.0244,8.1241293,8.4680033,8.6975164,-.34387398,-.34387398,-.34387398,-.6064043,-.11436081,-.6064043,6.6411819,.63482857,.63482857,.63482857,0,1,1,1,1,1,0,85,6,6,1,0,6,1,850601,,85,6,1,1,85,3,,0,,3800,37.999996,29,189,.1,3799.9998,3799.9998,949.99994,949.99994,1,0,0,1,4,29,189,.27000001,12,26,0,19850600,37.999996,26,1,,1,37.999996,42,.51999998,.07,.0145,37800,,0,-.042546593,0,1985,850601,8.9282017,TX,7,-.010428790103111,.2029430881137573,.06791535,1,.55913973,.063161276,-.34387398,1,-.0086345365,.00044370949
8648,1985,,724,42,33,1,0,2,1,4,4,6,0,3,0,52,0,50,20000,7.6900001,20000,20000,20000,23,2691,5200,2400,0,801,0,0,0,0,,0,0,,,,,,,,,,,,0,2,1,,,,,,0,48,Texas,Texas,TX,Texas,14,1,0,0,1,0,0,300,15600,3900,1.0146341,1.0413064,107.6,1.0356112,,,,,5200,7429.7974,0,4680,6864.2168,8.9132538,8.4510536,8.8340769,.46220016,.46220016,.46220016,.064185143,.84522343,.064185143,6.6858611,.53739262,.53739262,0,0,1,0,1,1,1,0,85,7,7,1,0,7,24,850724,,85,7,24,0,85,1,,.23,,15600,156,29,189,.1,15600,15600,3900,3900,1,0,0,1,4,29,189,.27000001,12,26,0,19850724,156,26,1,,1,156,42,.51999998,.07,.0145,37800,,.23,-.029686294,0,1985,850724,8.9282017,TX,7,-.010428790103111,.2029430881137573,.27881041,0,.57200003,.1951673,.46220016,1,-.0060246284,.00030959214
19698,1984,,425,42,29,1,0,1,2,2,2,3,0,3,0,50,0,40,8000,4.0599999,8092,14122,8092,15,655,5200,3600,0,1212,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0,,Texas,Texas,TX,Texas,10,,0,0,0,1,0,160.57692,8350,2087.5,1,1,103.9,1,,,,,5200,8800,0,6477.9199,2539.0376,9.0825071,8.7761545,7.8395405,.30635262,.30635262,.30635262,,-.63026142,,7.1000271,.34542322,.34542322,,0,1,,1,1,1,0,84,4,4,1,0,4,25,840425,,84,4,25,0,84,1,,.15000001,,8350,83.5,27,182,.1,8350,8350,2087.5,2087.5,1,0,0,1,4,27,182,.27000001,14,26,0,19840424,83.5,26,1,,1,83.5,42,.52000004,.067000002,.0145,35700,,.15000001,.062426068,0,1984,840425,6.8395452,TX,7,.0013083281549129,-.0635506608650014,.15454948,0,.66411239,.12101225,.30635262,1,-.0039672181,.000081673781
943,1984,,402,42,36,1,3,5,1,1,1,3,0,3,0,51,0,40,15586,7.5799999,15586,28600,28000,19,2317,5200,50,0,1823,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1,,Texas,Texas,TX,Texas,10,,0,0,1,0,1,115.38461,6000,1500,1,1,103.9,1,,,,,5200,5250,0,4295.9258,4353.0122,8.5659838,8.3654222,8.378623,.20056152,.20056152,.20056152,.2562418,.21376228,.2562418,7.5082388,.10152817,.10152817,.13603306,0,1,1,1,1,1,1,84,4,4,1,0,4,2,840402,,84,4,2,3,84,2,,.19,,18000,60,27,182,.1,6000,6000,1500,1500,1,0,0,1,4,27,182,.27000001,14,26,0,19840402,60,26,1,,1,60,42,.51999998,.067000002,.0145,35700,,.19,.09817908,0,1984,840402,6.8395452,TX,7,.0013083281549129,-.0635506608650014,.11105352,0,.6998654,.082512766,.20056152,1,-.0062393453,.00012845045
11780,1983,,427,42,26,1,0,1,1,5,5,3,0,3,0,45,0,54,19440,8.1800003,20440,20450,20440,31,3578,2080,728,0,468,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0,,Texas,Texas,TX,Texas,10,,0,0,1,0,0,259.61539,13500,3375,.96975613,.95869356,99.599998,.95861405,,,,,2080,2904.2358,0,2132.9497,1176.8599,7.9739256,7.6652613,7.0706048,.30866432,.30866432,.30866432,1.3804488,-.28599215,1.3804488,6.1484685,0,0,1.2386217,0,1,0,1,1,1,0,83,4,4,1,0,4,27,830427,,83,4,27,0,83,1,,.31,,13500,135,27,166,.1,13500,13500,3375,3375,1,0,0,,,,,,0,,0,19830428,,,1,,1,135,42,.51999998,.067000002,.0145,32400,,.31,-.025763355,0,1983,830427,6.2358074,TX,7,.0258078789833194,-.1559638378079173,.26065803,0,.57592297,.16238993,.30866432,1,.0040181517,-.00066489755
16416,1983,,531,42,33,1,1,3,2,1,1,6,0,3,0,16,0,36,6000,10.42,6000,19160,18000,19,1766,3640,520,0,977,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1,,Texas,Texas,TX,Texas,14,,0,0,0,1,1,181.80769,9454,2363.5,.96975613,.95869356,99.599998,.95861405,,,,,3640,4295.9258,0,3503.6609,1413.0435,8.3654222,8.1615639,7.2535009,.20385838,.20385838,.20385838,-.96936655,-.70420456,-.96936655,6.8844867,.19862556,.19862556,.19862556,0,1,1,1,1,1,1,83,5,5,1,0,5,31,830531,,83,5,31,1,83,2,,.19,,25302,94.540001,27,166,.1,9454,9454,2363.5,2363.5,1,0,0,,,,,,0,,0,19830532,,,1,,1,94.540001,42,.51999998,.067000002,.0145,32400,,.19,-.034795307,0,1983,830531,6.2358074,TX,7,.0258078789833194,-.1559638378079173,.18253784,0,.56689101,.13562562,.20385838,1,.0054268097,-.00089799304
18090,1983,,511,42,25,2,0,1,2,5,5,3,0,3,0,45,0,43,8500,4.6199999,8900,9575,8900,17,846,480,1300,0,406,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0,,Texas,Texas,TX,Texas,10,,0,1,0,1,0,76.96154,4002,1000.5,.96975613,.95869356,99.599998,.95861405,,,,,480,1850.9818,0,4158.3262,1398.1344,7.5234714,8.3328676,7.2428942,-.80939627,-.80939627,-.80939627,.39722919,-1.8993697,.39722919,6.0063534,0,0,0,0,1,0,1,1,1,0,83,5,5,1,0,5,11,830511,,83,5,11,0,83,1,,.17,,4002,40.02,27,166,.1,4002,4002,1000.5,1000.5,1,0,0,,,,,,0,,0,19830512,,,1,,1,40.02,42,.51999998,.067000002,.0145,32400,,.17,.079833962,0,1983,830511,6.2358074,TX,7,.0258078789833194,-.1559638378079173,.07727062,1,.68152028,.058957484,-.80939627,1,-.012451211,.0020603451
5348,1983,,425,42,21,2,0,1,1,4,4,4,0,3,0,50,0,40,10000,4.9099998,10200,10204,10204,19,1082,2600,520,0,801,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0,,Texas,Texas,TX,Texas,12,,0,1,1,0,0,184.61539,9600,2400,.96975613,.95869356,99.599998,.95861405,,,,,2600,3223.4912,0,1138.8492,1324.6859,8.0782204,7.0377736,7.1889305,1.0404468,1.0404468,1.0404468,,1.1916037,,6.6858611,.57883835,.57883835,,0,1,,1,1,1,0,83,4,4,1,0,4,25,830425,,83,4,25,0,83,1,,.19,,9606,96,27,166,.1,9600,9600,2400,2400,1,0,0,,,,,,0,,0,19830424,,,1,,1,96,42,.51999998,.067000002,.0145,32400,,.19,.09817908,0,1983,830425,6.2358074,TX,7,.0258078789833194,-.1559638378079173,.18535681,1,.6998654,.13772011,1.0404468,1,-.015312386,.0025337939
18260,1983,,323,42,43,1,1,3,1,1,1,5,0,3,0,52,0,50,17900,6.9400001,17900,28000,28000,25,4011,2600,1560,0,972,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1,,Texas,Texas,TX,Texas,12,,0,0,1,0,1,330.76923,17200,4300,.96975613,.95869356,99.599998,.95861405,,,,,2600,4308.3008,0,5992.7612,6623.7998,8.3682985,8.698308,8.7984247,-.33000946,-.33000946,-.33000946,,-.22989273,,6.8793559,0,0,,0,1,,1,1,1,1,83,3,3,1,0,3,23,830323,,83,3,23,1,83,2,,.25,,27200,166,27,166,.1,17200,17200,4300,4300,1,0,0,,,,,,0,,0,19830324,,,1,,1,166,42,.5018605,.067000002,.0145,32400,,.25,-.050595008,0,1983,830323,6.2358074,TX,7,.0258078789833194,-.1559638378079173,.33209762,0,.55109131,.22682267,-.33000946,1,.0078909919,-.0013057499
22362,1983,,329,42,29,1,1,3,2,1,1,5,0,3,0,42,0,48,22000,10.97,22000,31092,30000,29,4617,2080,1040,0,1016,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1,,Texas,Texas,TX,Texas,12,,0,0,0,1,1,346.15384,18000,4500,.96975613,.95869356,99.599998,.95861405,,,,,2080,3229.6787,0,2147.0291,2198.5989,8.0801382,7.6718402,7.6955757,.40829802,.40829802,.40829802,.20691156,.43203354,.20691156,6.9236288,0,0,.047101498,0,1,0,1,1,1,1,83,3,3,1,0,3,29,830329,,83,3,29,1,83,2,,.28999999,,25000,166,27,166,.1,18000,18000,4500,4500,1,0,0,,,,,,0,,0,19830328,,,1,,1,166,42,.47955558,.067000002,.0145,32400,,.28999999,-.072161518,0,1983,830329,6.2358074,TX,7,.0258078789833194,-.1559638378079173,.34754401,0,.5295248,.22347079,.40829802,1,.011254587,-.0018623357
14338,1983,,515,42,26,1,3,5,2,1,1,4,0,3,0,48,0,40,20000,13.02,25000,45000,45000,33,6283,3380,240,0,1383,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1,,Texas,Texas,TX,Texas,12,,0,0,0,1,1,260.71155,13557,3389.25,.96975613,.95869356,99.599998,.95861405,,,,,3380,3735.7532,0,3914.1042,3528.8813,8.2257051,8.2723417,8.1687365,-.046636581,-.046636581,-.046636581,-.049039841,-.15024185,-.049039841,7.2320104,.032331944,.032331944,.057324409,0,1,0,1,1,1,1,83,5,5,1,0,5,15,830515,,83,5,15,3,83,2,,.33000001,,19652,135.57001,27,166,.1,13557,13557,3389.25,3389.25,1,0,0,,,,,,0,,0,19830516,,,1,,1,135.57001,42,.51999998,.067000002,.0145,32400,,.33000001,-.023908518,0,1983,830515,6.2358074,TX,7,.0258078789833194,-.1559638378079173,.26175857,0,.5777778,.15784043,-.046636581,1,.0037288642,-.00061702816
15422,1983,,319,42,43,1,0,1,2,4,4,3,0,3,0,31,0,20,4054,3.8299999,4054,4054,4054,12,90,780,0,0,431,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0,,Texas,Texas,TX,Texas,10,,0,0,0,1,0,40.384617,2100,525,.96975613,.95869356,99.599998,.95861405,,,,,780,804.32593,0,1204.1841,,6.6900043,7.0935574,,-.40355301,-.40355301,-.40355301,-1.4621124,,-1.4621124,6.0661082,0,0,0,0,1,0,1,1,1,0,83,3,3,1,0,3,19,830319,,83,3,19,0,83,1,,.12,,2100,27,27,166,.1,2100,2100,525,525,1,0,0,,,,,,0,,0,19830320,,,1,,1,27,42,.66857141,.067000002,.0145,32400,,.12,.22066474,0,1983,830319,6.2358074,TX,7,.0258078789833194,-.1559638378079173,.040546805,0,.82235104,.032964554,-.40355301,1,-.034415718,.005694889
17557,1983,,312,42,20,1,0,1,2,2,2,3,0,3,0,26,0,40,4160,4,4160,4160,4160,12,103,3640,0,0,543,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0,,Texas,Texas,TX,Texas,10,,0,0,0,1,0,337.19232,17534,4383.5,.96975613,.95869356,99.599998,.95861405,,,,,3640,3753.521,0,1878.6505,5652.1738,8.2304497,7.5383091,8.6397953,.69214058,.69214058,.69214058,-1.1442533,1.7936268,-1.1442533,6.2971091,0,0,-.14864063,0,1,0,1,1,1,0,83,3,3,1,0,3,12,830312,,83,3,12,0,83,1,,.12,,17534,166,27,166,.1,17534,17534,4383.5,4383.5,1,0,0,,,,,,0,,0,19830312,,,1,,1,166,42,.49230066,.067000002,.0145,32400,,.12,-.068814777,0,1983,830312,6.2358074,TX,7,.0258078789833194,-.1559638378079173,.33854651,0,.53287154,.27523831,.69214058,1,.010732616,-.0017759635
14955,1983,,430,42,26,1,2,4,2,1,1,4,0,3,0,49,0,40,28000,14.29,28000,29300,29300,25,3288,480,0,1128,1170,0,0,0,94,,0,0,,,,,,,,,,,,,,,,,,,,1,,Texas,Texas,TX,Texas,12,,0,0,0,1,1,538.46155,28000,7000,.96975613,.95869356,99.599998,.95861405,,,,,1608,1658.1488,0,1806.276,1978.2609,7.4134569,7.4990225,7.5899734,-.085565567,-.085565567,-.085565567,.53565788,.0053853989,.53565788,7.0647593,0,0,-.91629076,0,1,0,1,1,1,1,83,4,4,1,0,4,30,830430,,83,4,30,2,83,2,,.25,,28200,166,27,166,.1,28000,28000,7000,7000,1,0,0,,,,,,0,,0,19830430,,,1,,1,166,42,.30828571,.067000002,.0145,32400,,.25,-.26315883,0,1983,830430,6.2358074,TX,7,.0258078789833194,-.1559638378079173,.54062402,0,.3385275,.36924621,-.085565567,1,.041043259,-.0067915712
15218,1983,,328,42,30,1,2,4,2,1,1,6,0,3,0,36,0,45,12000,7.3499999,12000,24800,23000,22,2552,4680,1040,0,1264,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,3,,Texas,Texas,TX,Texas,14,,0,0,0,1,1,346.15384,18000,4500,.96975613,.95869356,99.599998,.95861405,,,,,4680,5910.7651,0,4889.7695,4033.8967,8.6845303,8.4949007,8.3024883,.18962955,.18962955,.18962955,.030781746,-.0027828217,.030781746,7.1420364,0,0,.028083324,0,1,0,1,1,1,0,83,3,3,1,0,3,28,830328,,83,3,28,2,83,2,,.22,,28000,166,27,166,.1,18000,18000,4500,4500,1,0,0,,,,,,0,,0,19830328,,,1,,1,166,42,.47955558,.067000002,.0145,32400,,.22,-.077067338,0,1983,830328,6.2358074,TX,7,.0258078789833194,-.1559638378079173,.34754401,0,.52461898,.24779887,.18962955,1,.012019718,-.0019889446
17317,1983,,409,42,27,1,1,3,2,1,1,3,0,3,0,38,0,40,0,3.05,5360,9040,8000,12,-58,2600,1040,0,1108,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,3,,Texas,Texas,TX,Texas,10,,0,0,0,1,1,230.76923,12000,3000,.96975613,.95869356,99.599998,.95861405,,,,,2600,3765.896,0,7066.2759,3541.4878,8.2337408,8.8630886,8.1723022,-.6293478,-.6293478,-.6293478,-.83276463,-1.3201342,-.83276463,7.0103121,.039581776,.039581776,.039581776,0,1,1,1,1,1,0,83,4,4,1,0,4,9,830409,,83,4,9,1,83,2,,.12,,13250,120,27,166,.1,12000,12000,3000,3000,1,0,0,,,,,,0,,0,19830408,,,1,,1,120,42,.51999998,.067000002,.0145,32400,,.12,.037920095,0,1983,830409,6.2358074,TX,7,.0258078789833194,-.1559638378079173,.23169601,0,.63960642,.18836887,-.6293478,1,-.0059141638,.00097863725
14431,1982,,501,42,25,1,1,3,2,1,1,3,0,3,0,47,0,40,16123,8.5799999,16123,23875,23623,28,3349,4160,780,0,1065,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1,,Texas,Texas,TX,Texas,10,,0,0,0,1,1,350,18200,4550,.96878052,.91834772,96.5,.92877769,,,,,4160,5143.4097,0,3468.6794,3757.4712,8.5454712,8.1515293,8.2315016,.39394188,.39394188,.39394188,.13535976,.47391415,.13535976,6.9707303,.047101498,.047101498,.047101498,0,1,1,1,1,1,1,82,5,5,1,0,5,1,820501,,82,5,1,1,82,2,,.28,,22700,147,21,147,.1,18200,18200,4550,4550,1,0,0,,,,,,0,,0,19820500,,,1,,1,147,42,.41999999,.066500001,.0145,29700,,.28,-.1389472,0,1982,820501,7.9336958,TX,7,.2550376315766609,.0848470728158091,.36269429,0,.46273911,.23702072,.39394188,1,-.011789263,-.035436764
4742,1982,,412,42,34,1,3,5,1,1,1,6,0,3,0,50,0,84,14000,3.3599999,14000,17500,17500,18,1164,2600,1040,0,1625,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1,,Texas,Texas,TX,Texas,14,,0,0,1,0,1,355.76923,18500,4625,.96878052,.91834772,96.5,.92877769,,,,,2600,3816.2551,0,5927.3281,6644.1401,8.2470245,8.6873293,8.8014908,-.44030476,-.44030476,-.44030476,-.26383877,-.32614326,-.26383877,7.3932629,.1327405,.1327405,.073153973,0,1,0,1,1,1,1,82,4,4,1,0,4,12,820412,,82,4,12,3,82,2,,.18000001,,18500,147,21,147,.1,18500,18500,4625,4625,1,0,0,,,,,,0,,0,19820412,,,1,,1,147,42,.4131892,.066500001,.0145,29700,,.18000001,-.1520312,0,1982,820412,7.9336958,TX,7,.2550376315766609,.0848470728158091,.36867276,0,.44965512,.27779493,-.44030476,1,-.012899403,-.038773678
19630,1982,,414,42,35,1,7,9,2,1,1,3,0,3,0,45,0,99,3320,2.51,4904,7116,5220,0,-500,2080,0,5028,2490,0,0,0,419,,12,5028,,,,,,,,,,,,,,,,,,,,7,,Texas,Texas,TX,Texas,10,,0,0,0,1,1,57.692307,3000,750,.96878052,.91834772,96.5,.92877769,,,,,7108,7337.0591,0,5400,11936.982,8.9006929,8.5941544,9.3873968,.30653858,.30653858,.30653858,-.75148201,1.099781,-.75148201,7.8200378,.032655716,.032655716,.038262844,0,1,1,1,1,1,0,82,4,4,1,0,4,14,820414,,82,4,14,7,82,2,,0,,9500,30,21,147,.1,3000,3000,750,750,1,0,0,,,,,,0,,0,19820414,,,1,,1,30,42,.51999998,.066500001,.0145,29700,,0,-.044642948,0,1982,820414,7.9336958,TX,7,.2550376315766609,.0848470728158091,.059784774,0,.55704337,.055809084,.30653858,1,-.0037878235,-.011385632
23915,1982,,424,42,24,1,0,1,2,2,2,4,0,3,0,41,0,40,13000,7.9899998,13000,13000,13000,24,1820,867,0,0,468,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0,,Texas,Texas,TX,Texas,12,,0,0,0,1,0,96.153847,5000,1250,.96878052,.91834772,96.5,.92877769,,,,,867,894.93958,0,1726.6022,180.17307,6.7967563,7.4539108,5.1939178,-.65715456,-.65715456,-.65715456,,-2.9171476,,6.1484685,0,0,,0,1,,1,1,1,0,82,4,4,1,0,4,24,820424,,82,4,24,0,82,1,,.23999999,,5000,50,21,147,.1,5000,5000,1250,1250,1,0,0,,,,,,0,,0,19820424,,,1,,1,50,42,.51999998,.066500001,.0145,29700,,.23999999,.14813344,0,1982,820424,7.9336958,TX,7,.2550376315766609,.0848470728158091,.099641286,0,.74981976,.069101237,-.65715456,1,.012568689,.037779603
16393,1982,,627,42,30,2,3,4,2,5,5,2,0,3,0,7,0,99,1050,5.5,1050,12616,1050,0,-105,2400,1300,2796,1336,0,0,0,233,,6,1398,,,,,,,,,,,,,,,,,,,,0,,Texas,Texas,TX,Texas,7,,0,1,0,1,0,115.38461,6000,1500,.96878052,.91834772,96.5,.92877769,,,,,5196,6779.0298,0,4209.2109,,8.8215895,8.3450308,,.47655869,.47655869,.47655869,-1.0972681,,-1.0972681,7.1974354,.039700031,.039700031,.1111846,0,1,1,1,1,1,0,82,6,6,1,0,6,27,820627,,82,6,27,3,82,3,,0,,7560,60,21,147,.1,6000,6000,1500,1500,1,0,0,,,,,,0,,0,19820628,,,1,,1,60,42,.51999998,.066500001,.0145,29700,,0,-.044642948,0,1982,820627,7.9336958,TX,7,.2550376315766609,.0848470728158091,.11956955,1,.55704337,.11161817,.47655869,1,-.0037878235,-.011385632
6955,1982,,421,42,24,1,2,4,2,1,1,3,0,3,0,33,0,40,15000,11.36,15000,26800,26000,28,3730,2080,300,0,1170,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1,,Texas,Texas,TX,Texas,10,,0,0,0,1,1,256.11539,13318,3329.5,.96878052,.91834772,96.5,.92877769,,,,,2080,2473.7029,0,1900.5153,3704.9258,7.8134713,7.5498805,8.2174187,.26359081,.26359081,.26359081,-.46535921,.93112898,-.46535921,7.0647593,0,0,.039384842,0,1,1,1,1,1,1,82,4,4,1,0,4,21,820421,,82,4,21,2,82,2,,.28,,17672,133.17999,21,147,.1,13318,13318,3329.5,3329.5,1,0,0,,,,,,0,,0,19820420,,,1,,1,133.17999,42,.51999998,.066500001,.0145,29700,,.28,.19402903,0,1982,820421,7.9336958,TX,7,.2550376315766609,.0848470728158091,.26540455,0,.79571533,.17344186,.26359081,1,.016462795,.049484704
23926,1982,,525,42,30,1,2,4,2,1,1,4,0,3,0,39,0,48,20000,10.68,20000,22500,22500,24,2829,2080,1196,0,1300,0,0,0,0,,1,200,,,,,,,,,,,,,,,,,,,,1,,Texas,Texas,TX,Texas,12,,0,0,0,1,1,533.34613,27733.998,6933.4995,.96878052,.91834772,96.5,.92877769,,,,,2080,3449.3682,0,2536.0237,3370.5649,8.1459465,7.8383527,8.1228361,.30759382,.30759382,.30759382,-.14763355,.59207726,-.14763355,7.1701198,.03682375,.03682375,.072339058,0,1,1,1,1,1,1,82,5,5,1,0,5,25,820525,,82,5,25,2,82,2,,.23999999,,28294,147,21,147,.1,27733.998,27733.998,6933.4995,6933.4995,1,0,0,,,,,,0,,0,19820524,,,1,,1,147,42,.27561837,.066500001,.0145,29700,,.23999999,-.29963878,0,1982,820525,7.9336958,TX,7,.2550376315766609,.0848470728158091,.55269033,0,.30204755,.38329074,.30759382,1,-.025423473,-.076419167
20957,1982,,419,42,24,1,0,2,3,1,1,4,0,3,0,48,0,50,13100,5.6399999,13600,20600,20600,24,2389,3380,360,0,801,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,1,,Texas,Texas,TX,Texas,12,,0,0,0,0,1,221.15384,11500,2875,.96878052,.91834772,96.5,.92877769,,,,,3380,3880.9307,0,4002.9468,3295.4927,8.2638302,8.2947865,8.1003113,-.030956268,-.030956268,-.030956268,-.31908512,-.22543144,-.31908512,6.6858611,0,0,.19862556,0,1,0,1,1,1,1,82,4,4,1,0,4,19,820419,,82,4,19,0,82,2,,.23999999,,17500,115,21,147,.1,11500,11500,2875,2875,1,0,0,,,,,,0,,0,19820420,,,1,,1,115,42,.52000004,.066500001,.0145,29700,,.23999999,.14813344,0,1982,820419,7.9336958,TX,7,.2550376315766609,.0848470728158091,.22917496,0,.74981976,.15893283,-.030956268,1,.012568689,.037779603
